=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.05.12 16:41:28 =~=~=~=~=~=~=~=~=~=~=~=
99106,-0.95,-0.77,8.41,0.00,0.00,0.00,-3.44,-6.62,-10.25,128.44,-3.94,-8.31
99206,-0.12,-1.08,7.70,0.00,0.00,0.00,-8.25,8.12,-6.38,1BNO055 ID: 0xA0
BNO055 detected
BNO055 set to NDOF mode
DHT22: T=21.6 C | RH=66.0%
timestamp_ms,ax,ay,az,mx,my,mz,gx,gy,gz,heading,roll,pitch
12506,-1.04,-0.47,11.88,0.00,0.00,0.00,-15.50,-14.50,1.44,129.19,-5.12,-2.31
12606,-0.25,-0.94,9.39,0.00,0.00,0.00,-27.25,-3.50,2.38,129.00,-4.06,-4.50
12706,-0.98,-0.93,8.99,0.00,0.00,0.00,-25.31,-2.62,1.06,128.94,-4.00,-6.94
12806,-0.56,-0.85,7.31,0.00,0.00,0.00,-14.50,4.38,7.06,128.81,-3.50,-8.56
12906,-1.08,-1.51,7.35,0.00,0.00,0.00,-10.94,7.69,5.69,128.06,-4.75,-10.25
13006,-1.14,-1.69,7.66,0.00,0.00,0.00,11.56,3.38,0.75,127.69,-5.31,-10.19
13106,-0.21,-1.24,8.30,0.00,0.00,0.00,15.62,-4.31,3.94,127.62,-5.19,-8.62
13206,-0.80,-1.41,9.49,0.00,0.00,0.00,39.12,-24.75,4.44,126.75,-5.12,-6.56
13306,-0.60,-0.22,10.16,0.00,0.00,0.00,23.12,-7.50,9.69,126.31,-4.62,-4.06
13406,-1.66,-0.83,11.47,0.00,0.00,0.00,2.50,42.12,-1.19,125.88,-6.38,-3.25
13506,-1.69,-0.94,11.27,0.00,0.00,0.00,-8.75,6.19,17.94,125.25,-8.56,-3.81
13606,-1.09,-0.98,10.37,0.00,0.00,0.00,-4.38,37.56,-9.44,124.94,-8.25,-4.88
DHT22: T=21.6 C | RH=66.0%
13706,0.00,0.37,9.17,0.00,0.00,0.00,-3.19,-35.44,17.75,123.88,-7.00,-6.44
13806,-0.86,-1.06,7.84,0.00,0.00,0.00,-18.31,-24.31,24.94,123.56,-4.75,-5.81
13906,-0.28,-0.99,7.27,0.00,0.00,0.00,-27.06,-15.12,3.69,121.62,-1.38,-8.19
14006,-0.17,-1.03,7.21,0.00,0.00,0.00,-6.06,-55.69,-7.31,122.38,3.50,-11.06
14106,-0.17,-0.02,9.70,0.00,0.00,0.00,35.94,23.56,-2.25,122.44,1.31,-8.94
14207,0.19,-1.13,7.67,0.00,0.00,0.00,29.62,2.38,-7.56,123.31,0.62,-4.25
14307,0.21,-1.39,9.76,0.00,0.00,0.00,19.31,-16.00,0.69,123.69,2.25,-4.12
14408,1.38,0.04,12.90,0.00,0.00,0.00,1.12,-12.94,3.38,123.50,4.19,-1.06
14508,0.88,0.11,12.47,0.00,0.00,0.00,-8.62,8.56,-3.00,123.12,3.94,-0.25
14608,0.15,-0.67,10.33,0.00,0.00,0.00,-18.12,17.12,-1.31,123.19,2.69,-2.31
14709,-0.06,-0.86,9.32,0.00,0.00,0.00,-12.62,14.94,-3.62,123.44,1.25,-4.25
14809,-0.64,-0.26,9.54,0.00,0.00,0.00,-36.44,15.00,12.62,123.19,-0.44,-6.81
14909,-0.05,-0.63,6.75,0.00,0.00,0.00,17.38,20.56,-5.31,123.25,-2.81,2040.88
15008,-0.86,-0.91,6.31,0.00,0.00,0.00,-1.88,-7.62,1.75,123.31,-11.50,-6.75
15107,-0.52,-0.89,9.20,0.00,0.00,0.00,12.31,-8.31,3.00,123.25,-2.38,-6.25
15206,-0.86,-0.04,9.73,0.00,0.00,0.00,24.31,-18.12,-1.25,123.06,-1.81,-3.69
15306,-0.63,0.78,9.23,0.00,0.00,0.00,28.00,-22.69,-2.94,123.19,-0.31,-1.12
15406,0.60,-0.45,10.51,0.00,0.00,0.00,26.81,-13.56,0.31,123.50,1.44,0.62
15507,0.45,0.54,12.17,0.00,0.00,0.00,11.19,-9.75,0.94,123.31,2.62,2.44
15607,0.34,0.64,12.63,0.00,0.00,0.00,-28.62,17.31,3.06,122.94,2.44,1.75
15708,0.33,-0.79,8.91,0.00,0.00,0.00,-22.06,20.56,-1.62,123.12,0.50,-1.00
15808,-0.02,-0.78,8.32,0.00,0.00,0.00,-24.00,21.19,2.31,123.06,-1.25,-4.25
15909,-0.79,-0.94,7.13,0.00,0.00,0.00,-10.00,17.38,3.19,122.88,-3.19,-6.06
16009,-0.13,-1.40,6.31,0.00,0.00,0.00,7.31,-5.94,-1.81,122.94,-3.69,-5.94
16109,-0.38,-1.01,9.15,0.00,0.00,0.00,24.88,-3.06,11.19,122.56,-3.12,-4.00
DHT22: T=21.6 C | RH=66.0%
16208,-0.78,-0.18,9.43,0.00,0.00,0.00,40.00,-5.56,-1.75,121.94,-10.62,-1.12
16307,-0.45,0.07,9.52,0.00,0.00,0.00,19.25,-17.25,-5.25,122.25,-1.06,1.19
16406,0.31,0.13,11.25,0.00,0.00,0.00,14.69,-10.88,-3.38,122.56,0.50,2.81
16506,0.15,1.15,12.55,0.00,0.00,0.00,-0.62,5.81,0.69,122.44,1.25,3.19
16606,0.00,0.13,10.21,0.00,0.00,0.00,-22.75,11.69,-1.38,122.44,0.38,1.69
16707,-0.33,0.02,10.26,0.00,0.00,0.00,-26.69,12.75,1.56,122.38,-0.38,-0.81
16807,-0.51,-0.62,8.64,0.00,0.00,0.00,-22.44,19.38,-0.06,122.25,-2.12,-3.88
16907,-1.13,-0.26,7.37,0.00,0.00,0.00,-14.75,11.50,-0.50,122.19,-3.69,-5.38
17008,-0.59,-0.84,7.10,0.00,0.00,0.00,2.31,-3.44,-2.00,122.19,-3.81,-6.00
17108,-0.18,-1.27,8.52,0.00,0.00,0.00,21.31,-4.56,-0.38,122.31,-3.12,-4.88
17208,-1.37,-0.01,7.94,0.00,0.00,0.00,34.69,2035.44,0.44,122.25,-2.62,-2.19
17308,0.35,-0.77,9.77,0.00,0.00,0.00,19.06,-24.81,-0.12,122.62,-0.56,-0.19
17407,0.52,0.03,10.61,0.00,0.00,0.00,15.50,-20.69,1.56,122.75,1.06,1.56
17506,0.25,0.70,12.67,0.00,0.00,0.00,-3.25,3.00,2.06,122.56,1.88,2.19
17606,0.29,0.17,11.48,0.00,0.00,0.00,-22.00,10.12,-0.81,122.38,1.12,0.75
17706,-0.41,0.00,10.56,0.00,0.00,0.00,-32.06,18.00,2.75,122.25,-0.25,-2.12
17806,-0.64,-0.80,8.14,0.00,0.00,0.00,-27.19,16.69,0.12,122.06,-2.25,-5.00
17906,-0.64,-0.78,7.16,0.00,0.00,0.00,-8.69,1.75,-0.56,121.94,-3.31,-6.69
18006,-0.73,-0.79,8.21,0.00,0.00,0.00,9.12,5.25,2.56,121.81,-3.50,-6.44
18106,-0.41,-1.23,8.79,0.00,0.00,0.00,21.38,0.25,-1.81,122.00,-2.94,-5.00
18206,-0.98,-0.32,8.59,0.00,0.00,0.00,29.69,-19.31,-1.69,122.06,-2.19,-2.50
18306,0.28,0.00,10.47,0.00,0.00,0.00,21.56,-17.62,-2.44,122.31,0.00,-0.44
18406,0.04,0.64,11.43,0.00,0.00,0.00,14.44,-12.69,2.94,122.19,1.25,1.38
18506,0.06,0.56,11.61,0.00,0.00,0.00,-4.06,1.81,2.94,121.75,1.69,1.81
18606,0.08,-0.46,10.96,0.00,0.00,0.00,-28.31,17.38,29.38,120.44,1.00,0.25
DHT22: T=21.6 C | RH=66.0%
18706,-0.21,-0.44,9.87,0.00,0.00,0.00,-23.19,34.19,38.62,116.31,-1.38,-3.06
18806,-0.23,-0.81,10.18,0.00,0.00,0.00,-17.00,10.44,21.56,113.44,-3.56,-4.44
